ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
5.54796,3.5242408604911466,1.935166645063753,-1.5890742154273936,-410.1641700651269,410.1641700651269
7.72794,-0.7548753940091308,1.2430393848950942,1.997914778904225,406.587166520048,406.587166520048
8.00294,-0.6457944413443357,-0.34860686402006436,0.29718757732427137,390.47396581401404,390.47396581401404
6.11096,0.7250704192991193,1.36642602238689,0.6413556030877707,386.67386922342337,386.67386922342337
7.71294,-0.8085378511999681,2.7803660113331823,3.5889038625331504,381.7544158387956,381.7544158387956
6.84395,-0.03981673623388653,-0.42794560523508335,-0.3881288690011968,-380.10647449676503,380.10647449676503
8.06594,-0.7775148537357117,1.8244658592645095,2.6019807130002213,377.89994901930135,377.89994901930135
7.61995,-0.6526105354553178,-0.08740280312075427,0.5652077323345635,376.36995177512154,376.36995177512154
6.85695,-0.009908093164395674,-0.5782078275661764,-0.5682997344017807,-370.87331837142733,370.87331837142733
7.60795,-0.693706745268104,0.749726692091842,1.443433437359946,369.4969017743927,369.4969017743927
8.07794,-0.8091756271524317,1.5430853218218554,2.352260948974287,368.1091466891815,368.1091466891815
8.05994,-0.7512467844504584,1.693444684821042,2.4446914692715005,368.04071473361245,368.04071473361245
7.70194,-0.7038753965166187,4.318354633435318,5.0222300299519365,366.7165056067915,366.7165056067915
7.71494,-0.7587958355371611,2.388385426561901,3.1471812620990622,365.4445713639634,365.4445713639634
7.86594,-0.5977236490937565,0.15294839436107682,0.7506720434548333,359.7676483516157,359.7676483516157
7.68294,-0.7407586342552546,3.183535761947867,3.9242943962031216,355.13678277014736,355.13678277014736
7.99994,-0.5760247893659691,-0.07161564565424315,0.504409143711726,352.5931075400942,352.5931075400942
6.86995,-0.043460390914992486,-0.4792970406315083,-0.4358366497165158,-351.37507414242367,351.37507414242367
7.59895,-0.6983057916170599,0.6582201827474384,1.3565259743644984,351.28395929080295,351.28395929080295
8.05894,-0.7013882817133223,1.672609810416173,2.3739980921294954,348.6216523862228,348.6216523862228
7.72894,-0.7936934402665308,1.2770026407027206,2.0706960809692516,343.7191433504812,343.7191433504812
8.07994,-0.8258717258929646,1.4321254942410282,2.257997220133993,343.1900573227732,343.1900573227732
8.22094,-0.8037786022163449,-1.1122667132717712,-0.3084881110554263,-336.62690321122403,336.62690321122403
7.62195,-0.6778905757279383,0.09161665476863959,0.7695072304965779,333.2163717597549,333.2163717597549
7.79494,-0.5148540847537171,-0.1657953222724887,0.34905876248122836,324.48033515607943,324.48033515607943
7.93594,-0.5275918013348736,1.5585558726664308,2.0861476740013045,320.37031989291376,320.37031989291376
7.00895,-0.4070805347337692,-0.6401763782050067,-0.23309584347123752,-316.6838182888401,316.6838182888401
6.81195,-0.19202838270318492,-0.6484117481778517,-0.45638336547466685,-315.76852023356304,315.76852023356304
7.93894,-0.5398086453597231,1.648482946703679,2.1882915920634023,315.4093279422855,315.4093279422855
7.65094,-0.7085015874933647,0.6879272381715454,1.39642882566491,311.5231328447589,311.5231328447589
7.47995,-0.573435379351821,-0.005516817720163355,0.5679185616316577,309.9483498400518,309.9483498400518
7.72394,-0.6775773470092886,1.4393462839026707,2.1169236309119595,309.3821571113721,309.3821571113721
7.61395,-0.6842271205033637,0.13411030035591465,0.8183374208592783,309.30312901439356,309.30312901439356
8.05094,-0.7266005066723433,0.8296734619330781,1.5562739686054214,309.26049856703935,309.26049856703935
8.08594,-0.7683249554247313,1.0782780184003642,1.8466029738250955,308.35619193827733,308.35619193827733
6.38495,3.676102519161077,-0.2329267195303808,-3.909029238691458,-299.97722109746195,299.97722109746195
7.08195,-0.3488228012537954,0.943867713981178,1.2926905152349732,299.4289471914504,299.4289471914504
6.38095,3.7561288894610554,-0.221406555854955,-3.9775354453160103,-299.24984364173486,299.24984364173486
7.68394,-0.7769510695300748,3.3895099563320423,4.166461025862117,298.5246284260552,298.5246284260552
6.72995,-0.17971993963202926,-0.606367827905826,-0.42664788827379674,-294.73815825401135,294.73815825401135
6.16196,0.6429006515232484,1.3854332131105858,0.7425325615873374,290.27943940636357,290.27943940636357
7.07995,-0.3192714578900991,0.852667017851144,1.171938475741243,288.46829022281605,288.46829022281605
7.08895,-0.29307904726585376,1.2543760606418983,1.547455107907752,288.4549138534489,288.4549138534489
8.05794,-0.7495399538671808,1.7353734754123642,2.484913429279545,283.9342143351274,283.9342143351274
8.09894,-0.7766225034122389,0.362876573716924,1.1394990771291629,283.2843744734882,283.2843744734882
6.11796,0.6336052320934635,1.0145789247484545,0.3809736926549909,275.3340924800334,275.3340924800334
7.07895,-0.30349165776869147,1.0369680498428253,1.3404597076115168,273.7016117683844,273.7016117683844
6.73095,-0.21042164379722544,-0.5574628982243571,-0.3470412544271317,-270.1483830826723,270.1483830826723
7.69594,-0.7035900035906741,5.153116774588441,5.856706778179115,269.19402311892117,269.19402311892117
8.06694,-0.8108237727557761,1.8267864418911959,2.6376102146469718,268.6495608696221,268.6495608696221
6.71895,-0.14074222212463197,-0.5740883436784929,-0.433346121553861,-264.9392434243206,264.9392434243206
7.69194,-0.775148994480263,4.904400686242974,5.6795496807232375,263.9866658826761,263.9866658826761
6.83395,-0.05962164552778661,-0.4927276374461132,-0.4331059919183266,-263.97704324805215,263.97704324805215
6.15096,0.5612929272676564,1.3494731769032524,0.788180249635596,263.8744476700905,263.8744476700905
7.07795,-0.2930024860742001,1.1751128732798413,1.4681153593540412,261.249045864394,261.249045864394
7.68694,-0.7493880361682073,3.9329940053045056,4.682382041472713,260.03580995183137,260.03580995183137
8.13494,-0.7433963079276276,0.18873573604735455,0.9321320439749821,259.6382291161591,259.6382291161591
7.11795,-0.2629792363187784,0.7026926197218101,0.9656718560405885,259.5829753717197,259.5829753717197
7.63594,-0.682193209605124,0.2778317177020219,0.960024927307146,256.65879406957583,256.65879406957583
7.66794,-0.7216400083543579,1.6539444109320665,2.375584419286424,255.57348607886962,255.57348607886962
8.69294,-0.9243841117358638,-1.448928565805625,-0.5245444540697612,-253.02520469937997,253.02520469937997
7.71994,-0.6927436565021194,1.8408754365673257,2.5336190930694453,251.4945672532562,251.4945672532562
8.77294,-0.8566606399489345,-1.1332372248317193,-0.2765765848827848,-250.43093675313688,250.43093675313688
5.82896,-0.021270657514443604,0.4024020322235537,0.4236726897379973,247.26841508098695,247.26841508098695
7.70794,-0.813636934765564,3.296326871012389,4.109963805777953,243.20574357184645,243.20574357184645
7.60095,-0.7339291087724741,0.5775898304270233,1.3115189391994972,237.0898049151377,237.0898049151377
7.71694,-0.7037385970131563,1.9448699184655716,2.648608515478728,235.6365015217618,235.6365015217618
7.73794,-0.7906514681844898,0.3750659286614408,1.1657173968459307,232.59658277158505,232.59658277158505
7.66994,-0.6795694492791101,1.722860318240868,2.402429767519978,231.20060635672309,231.20060635672309
6.12996,0.5750366297377718,1.1470608070158517,0.5720241772780799,230.82710930017333,230.82710930017333
6.37995,3.800120469447108,-0.22691479151612814,-4.0270352609632365,-227.70590233569433,227.70590233569433
7.63994,-0.7890813207442688,0.5815690000163491,1.370650320760618,227.4893204964611,227.4893204964611
8.78594,-0.7884960743586538,-1.4221846605386324,-0.6336885861799786,-227.4620840830316,227.4620840830316
8.65094,-0.9250838245251051,-0.9974421262218177,-0.07235830169671265,-225.13550666926105,225.13550666926105
8.08194,-0.8074646596261081,1.5897847985573417,2.39724945818345,223.28559449708,223.28559449708
7.68094,-0.627828257866434,2.7938577707906607,3.4216860286570947,221.62086988511714,221.62086988511714
7.93094,-0.4396791111109205,1.6665151329439147,2.1061942440548354,220.6713647820149,220.6713647820149
8.06994,-0.7517028162762738,1.8925182939680323,2.644221110244306,218.11601363805815,218.11601363805815
8.63394,-0.8470123402568901,-1.7838962131318716,-0.9368838728749815,-217.40512297118286,217.40512297118286
8.22994,-0.7766039150237565,-1.396255297762619,-0.6196513827388626,-216.8201563405092,216.8201563405092
