SampleId,ActualClass,Year,Normalization,Modality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
3,G1,1404,AsLS+SNV,440 nm,12.508507476123986,30.843663518436955,-11.901236742221448,4.219952373815128,-5.476906205550306,-6.205199392015243,-0.060632955043577116,-3.7020508179841616,0.3385063255918608,0.9562178465553228
4,G2,1394,AsLS+SNV,440 nm,-34.276617685131264,-1.305206741304941,2.9668568325395,4.038339717135851,0.5829688734565606,-0.1120786149129641,1.0363188020504528,0.039436031659088336,1.314008125546305,0.34296720571642564
5,G2,1404,AsLS+SNV,440 nm,24.61324543232324,1.740093729483077,7.892467392484816,-2.110574312368032,2.8967627768297257,0.036593012801106335,-0.28074618746176827,1.6540354715671182,0.35519760996966115,0.913311023207913
6,G2,1404,AsLS+SNV,440 nm,24.021501735988142,-7.985709473070698,7.157662511778233,-2.4094562223371585,4.728193334066603,0.26501885502015726,-0.09742203631257663,-4.75120652606819,-0.03512531406498505,-1.2559941508282955
7,G2,1404,AsLS+SNV,440 nm,23.903465983802676,-7.316917940604223,7.696614898567025,-2.723946799503246,4.699651949232951,1.4361629742781623,-0.19216323388178563,-4.915240993996611,-0.021784197078886704,-1.585785742801888
8,G2,1404,AsLS+SNV,440 nm,24.289852803549092,-0.3603271773238868,9.720513674867334,-2.4589717727401315,3.533622773250474,1.8587181581653165,0.09119971226896714,0.8869230881534096,0.16501502171023014,2.781705642177604
9,G3,1394,AsLS+SNV,440 nm,-33.24616207120629,-1.775023999278045,3.815094424384818,12.565209971958112,3.063495898614184,0.1473876121853423,-1.8954100692891351,0.1004294889723763,1.7953739442265833,-1.1484722629150526
10,G3,1394,AsLS+SNV,440 nm,-33.131119230649006,-1.7821591693419443,3.938718604327813,13.131826113004191,3.2774890734403996,0.17669244136882278,1.6507537526632852,-0.1497874241182777,-1.4063471384448352,-0.6603274137521129
11,G3,1404,AsLS+SNV,440 nm,21.967027468585975,14.778554853414363,9.550914862810979,-1.3396037841809663,0.011596695839331697,5.584279732695316,-0.020602471572403015,1.669179053526834,-0.503655001872137,-2.4901799691409376
12,G3,1404,AsLS+SNV,440 nm,17.310548003706504,-23.077769373068964,-14.646871833165882,4.16823908694096,-6.966059661440883,-3.885735033714059,0.3152213229053777,4.395799149123805,-0.8959884813584916,-4.836089351159511
13,G4,1394,AsLS+SNV,440 nm,-34.53121455983651,-1.7017091552894759,3.1941115216524314,4.839833023231843,0.6584480300844594,-0.42536383241967707,-1.870442418649659,-0.1644606955057844,-2.830869596565379,-0.48560309454074463
14,G4,1404,AsLS+SNV,440 nm,16.748453641544472,27.715687768283274,-2.3255505496988915,2.883947608984816,-6.7946684081595645,-1.2174656384393956,0.13247537595632644,1.0886923940494055,-0.052929812116431,0.634940919024627
15,G4,1404,AsLS+SNV,440 nm,13.353244717805781,30.42424077496654,-10.466493123911297,3.966662663198436,-5.524927856753804,-5.5487919603007745,-0.1394626579464523,-3.34487509490158,0.2229103789198876,0.6993439200889384
16,G4,1404,AsLS+SNV,440 nm,15.506336664039987,29.092669169396764,-4.356543745028409,3.2722044837963455,-6.955611962801403,-3.1021593226015787,0.20439631754426285,0.14458037756801911,0.14720895538279033,-0.24257085860054955
17,G4,1404,AsLS+SNV,440 nm,24.378486761113756,-7.086755677452826,6.9871786887618414,-2.1039446286554617,3.8162664709328156,-1.3964606328299687,-0.01282037881110261,0.03574316499761634,0.09851753222270938,2.4457152197405985
18,G4,1404,AsLS+SNV,440 nm,19.317832277761806,-18.252669914523807,-11.247386473759283,3.7035140444254218,-8.50831417561322,10.220794287466406,-0.8888920469850892,-0.9055013702569711,0.6658081708710875,3.8489651181160602
19,G4,1404,AsLS+SNV,440 nm,23.71171021369029,6.726954458348745,10.055161931173085,-1.9311498101545315,1.9089416461490591,4.157524321030439,-0.06668319495211698,-0.6801476468014082,-0.382127639990865,-1.3251962536980648
20,G5,1394,AsLS+SNV,440 nm,-34.50625192273784,-1.8811399624130745,3.0716704748368606,2.8074025671069958,-0.6055683176151161,-0.5215729715116675,-3.6722924454514354,-0.29749567989329,-6.45202690113766,1.2313140421325857
21,G5,1404,AsLS+SNV,440 nm,-0.4056119201413019,15.97063734614979,-32.12752310322417,-4.406840425678865,26.63172924868359,4.064373660847858,-1.0121925852310993,1.4675320304785267,-0.4675364072109266,-0.025286857402769484
22,G5,1404,AsLS+SNV,440 nm,20.01416077935825,21.16370910185154,5.738576815299814,0.3003675526386491,-3.034307807586427,4.885181906862934,-0.015191605262754614,1.9053598387631698,-0.3655542496617221,-2.552671583817974
23,G5,1404,AsLS+SNV,440 nm,22.869068667087582,-15.809613289907144,1.4266874479347367,-1.2674617175031444,3.667015441413413,-4.418954231150507,0.15230878017804794,-3.7711795489906805,0.009483114110869523,-0.3176235472236281
24,G6,1394,AsLS+SNV,440 nm,-30.94794074433281,-1.524457883897801,3.423114845030337,17.0471732948162,4.701772480349871,1.339610146758843,10.174522167837242,-0.07176054016850462,1.4913681965275878,0.5295650497737283
26,G6,1394,AsLS+SNV,440 nm,-32.874672012334145,-0.9585043553778513,-1.0435716641992872,-13.334983009939638,-4.142497591163545,0.048910552416865656,6.7058401946992205,-0.42066803106840556,-2.648320108108252,1.3264867879730304
27,G6,1394,AsLS+SNV,440 nm,-34.647562355910196,-1.2611461656484633,1.173112709742931,-3.6209059194138606,-0.82556835251881,-0.06165288721514457,-1.3414867880537744,0.3152689991088047,3.3028675779888617,-0.04412249459187054
28,G6,1394,AsLS+SNV,440 nm,-34.84178173345345,-1.4984241446423803,2.4178359037944714,1.9490786921199055,0.3269917690810259,0.019944144215972563,1.647190537809071,0.12384919402963085,-0.3106674577016531,0.9995972005186262
30,G6,1404,AsLS+SNV,440 nm,23.117758404570893,-14.459145037961047,-2.1927978244099235,0.4966950884212176,-0.042821988237887264,-5.26868826179663,0.16719804017492165,3.6564713215168037,0.4008929219526638,1.8000804268273454
31,G6,1404,AsLS+SNV,440 nm,21.623340629722634,16.416493145780688,8.791644621091667,-0.8756154707821363,-0.8634176285526521,4.3686245671857336,0.17402757047068756,3.562209631468129,-0.4456031411281183,0.26662561250414807
32,G6,1404,AsLS+SNV,440 nm,21.39859604903316,-19.49762752885308,-5.247560360547447,1.528741151074375,-1.774757831637059,-3.7913405524932897,0.48800425455465696,3.274518985488598,0.1301231849996511,-0.24059578768016862
33,G6,1404,AsLS+SNV,440 nm,21.361169682228724,-19.109693294674837,-4.924337064175942,1.312506265684891,-1.156742817822852,-6.210037925068913,0.17243283687217512,3.2960493006657017,-0.2046381823577188,1.2527122046476187
34,G7,1394,AsLS+SNV,440 nm,-34.39827231298222,-0.9891356545161278,0.692652975747265,-5.671130765827359,-1.4957236964575165,-0.4121118591469875,-4.128284593144291,0.23878695294735622,1.8989503672262014,-0.05325888170433843
36,G7,1394,AsLS+SNV,440 nm,-34.795081548498125,-1.4372472165343022,2.129014264566773,-0.4865800308298998,-0.6374615327857649,-0.3934785177000451,-3.4776231563726716,0.02344808581036734,-0.7947097836452048,0.07164224889042144
37,G8,1394,AsLS+SNV,440 nm,-34.3333032096085,-1.4519699351273425,2.868120899234718,5.338618009107547,1.3686457738483473,0.005869270453746208,-1.6957833201555683,0.22932423309882818,2.5736780407463447,-0.6946722706321008
38,G8,1404,AsLS+SNV,440 nm,15.544525482734853,-20.639078345383993,-17.406931644938535,5.530441905653468,-11.490923844228222,11.111137691493065,-0.6767873517147776,-2.9600368516091327,-0.04406841482548154,-0.5380889649887345
39,G9,1394,AsLS+SNV,440 nm,-32.995117435930105,-0.7916490660455399,-1.1162773505312504,-12.92187715591096,-3.5660446088917537,-0.38284532790281484,-3.1970242751491025,0.13444315908337542,2.5108026314806184,0.10526990256504595
40,G9,1394,AsLS+SNV,440 nm,-34.272875124603644,-1.1545127484192272,0.7624185883799476,-6.481810784196397,-2.1541092951479572,-0.5863062590363646,-5.3347519270855885,0.05853966079544937,-0.15755908551100087,0.02018590102739044
41,G10,1404,AsLS+SNV,440 nm,23.67211801567111,9.064752035940014,8.20768377569021,-1.863973123215555,2.0111085665057424,1.5026250794715672,-0.36914810864495373,1.9430121610001538,0.20321207982607603,-0.22039427815284937
42,G10,1404,AsLS+SNV,440 nm,24.77856674462044,-1.2334516048054096,6.772999135326521,-1.7444156020426533,2.392520014987325,-0.4498594024321846,-0.19994498196997565,2.0879596262431814,0.4545131274430716,1.4062764995282115
43,G11,1404,AsLS+SNV,440 nm,23.08951841543942,-15.671833428278115,1.3460925430505157,-1.112910652454446,3.0855591058012575,-4.112386792164161,0.13842577962616445,-3.4669734601519706,-0.08563903245322449,-1.1557830270438185
44,G11,1404,AsLS+SNV,440 nm,23.5075903760216,-14.300282418997805,2.5851565047728102,-1.3683463173485906,3.1938842309393376,-3.1218280654558943,0.02370113373550098,-2.627111568902666,0.0099611244607888,-0.34312351721989176
1,G1,1394,AsLS+SNV,Combined,-54.45478267166138,2.0648409142602504,24.132195431527467,-13.755855198176537,1.8755559777433235,3.7896646217312746,-15.468817213890288,0.5608144989873645,2.07770203923251,-5.055220790371565
3,G1,1404,AsLS+SNV,Combined,24.354092585679794,44.52759212511218,-8.665328111186298,-11.425183622505237,-5.353564231152047,-10.392160081384658,-0.6141343122309598,-0.3373209857561318,15.067928606072632,-1.7331087240400405
4,G2,1394,AsLS+SNV,Combined,-55.01931889970448,0.24129890547850938,-7.017814676515829,11.142806583631714,-10.384809264842431,6.597544388925812,-14.184424100865533,2.0689126180915367,-1.2551134285243517,-9.176779509134315
5,G2,1404,AsLS+SNV,Combined,38.853830553238524,2.9844525733488005,9.02900382407653,13.551937170146761,6.006489766245609,3.5717804886459943,2.146513607602617,2.9907077585793838,5.571575747356383,-1.453359251133882
6,G2,1404,AsLS+SNV,Combined,37.33393557190274,-20.504440265530107,5.559162258064022,6.830835988756865,2.730331667731081,0.7527364008280236,1.1194605391828087,-3.8459350438940336,5.608748258703677,-2.342380529735424
7,G2,1404,AsLS+SNV,Combined,37.49607155387191,-5.369837223335345,8.877191133924152,13.23314603077452,5.840052488245673,8.752795605990045,2.3579380232821103,9.870828331545384,0.487754836496186,1.8604858365815968
8,G2,1404,AsLS+SNV,Combined,36.82949247044088,-5.102043213236034,5.593162703419303,10.882778785874557,4.089862929024459,7.817628860920655,1.7686055061838215,15.770767730555981,-6.390369538315235,2.534524976536037
9,G3,1394,AsLS+SNV,Combined,-51.973149056578066,-4.596562831968843,-23.991414149776816,19.53520888009818,-3.878487795731101,1.2681481088955655,5.009112454609067,-3.4172913258061905,1.4513298917756927,18.810732093300054
10,G3,1394,AsLS+SNV,Combined,-54.45858383010896,-2.76818330924371,-19.54160647423986,20.464672562846978,-16.410220509804336,3.48870952220505,-5.620949928293283,-0.10857298838966098,1.2037920237534838,3.303372269158458
11,G3,1404,AsLS+SNV,Combined,36.848232113646674,19.58622544301359,4.392374240279658,9.322362165651896,2.970967254999629,-3.8813835856399637,-1.3288468576945391,-7.763049906225123,-9.294717839523205,-0.0028057234079854505
12,G3,1404,AsLS+SNV,Combined,25.214195525863097,-38.526779305707144,-10.409951884803258,-20.05911090331518,-9.634102374715294,-12.662052482194934,-2.5940679975463,-16.37096672786198,10.363196866234883,-0.9008990618855878
13,G4,1394,AsLS+SNV,Combined,-57.03578050892486,-0.9654791800072771,-1.266214222726657,9.798515406393792,-13.779208579648795,3.6092772672788005,-12.931881243945272,1.4780963166062981,0.6206550236176791,-8.855049496478452
14,G4,1404,AsLS+SNV,Combined,27.763508324590408,41.73524943597667,-6.077551306861695,-5.199330127455583,-3.7166494269483232,-9.53279743378067,-2.880695972045456,4.784662371594795,-1.8933570138971936,1.1853363557793788
15,G4,1404,AsLS+SNV,Combined,26.457376048758725,43.175356446128696,-7.42973000649108,-9.02218708171874,-4.371597985959012,-9.933561998704208,-0.46272285836731575,-0.22588946665925028,12.7328358508376,-1.0417702031733331
16,G4,1404,AsLS+SNV,Combined,28.30018153144666,41.666527991145664,-5.4039544246047555,-5.028891062148969,-2.75520621566782,-12.096897767101618,-1.5100768779874911,-0.41282409698887623,8.751775149812637,-0.9245966574637333
17,G4,1404,AsLS+SNV,Combined,33.75129129394279,-10.829398420936338,1.4877021663451726,1.7597813842439023,-0.6059456630405355,-1.850978036501814,-1.5438926271016962,-28.779860114482577,-12.174808884036615,-2.692728843952689
18,G4,1404,AsLS+SNV,Combined,29.963641899666513,-24.684129861503923,-12.128361913652876,-18.290643389253653,-5.589328454313082,-8.451478220530488,-2.9778400278202453,22.058095473776948,-7.137553144838906,2.6105472531758327
19,G4,1404,AsLS+SNV,Combined,35.80208721599494,15.863665278237267,5.279083589725989,8.17776711179089,2.485218841957714,-4.525017890113247,-2.592959892090881,-10.979559464715297,-9.321002941809468,-0.9672887888640774
20,G5,1394,AsLS+SNV,Combined,-57.21106107215363,-1.7118374543348298,0.8699426604633649,6.946091368611523,-4.298123015400762,-0.7644695575043432,-6.898515247445504,-3.978653803179987,6.67027625025692,28.751057130731184
21,G5,1404,AsLS+SNV,Combined,7.844858097030735,25.748116746649362,-16.135615180620622,-32.69865633589756,-10.56923306136218,47.56993036985567,14.495656684921103,-4.868714828272641,0.29954913061277366,0.8723348807624975
22,G5,1404,AsLS+SNV,Combined,34.56459250274025,23.064193622515333,0.1486693351810218,4.104381141971096,-0.3608496118525758,-1.580151591750701,-2.0881456631441995,0.2734382047883142,-17.396865485859383,3.3844584398943587
23,G5,1404,AsLS+SNV,Combined,36.11439010184319,-23.456823534926347,6.458364677322792,7.601106141291431,4.459283490611325,0.8329471144245787,3.1834142849225406,-0.1630232964914854,18.370386443666828,-2.939201763373036
24,G6,1394,AsLS+SNV,Combined,-49.634853009503885,-4.965626132280776,-31.57902929668075,16.09767546870286,-2.0748628276798575,-2.5720160168297377,12.309808260048458,3.086374405383714,-3.706030516539057,-19.289890623135495
26,G6,1394,AsLS+SNV,Combined,-43.238398108170436,3.2203692939648305,6.545501772297085,-21.64813212675442,34.035509877700996,5.236087256823963,-18.501748627610528,-0.8640259971465425,-1.4260047923059287,3.2537830060598747
27,G6,1394,AsLS+SNV,Combined,-52.03054951819398,-2.576750759020624,-14.006751426898791,-5.195526255516357,34.3639101623154,-4.464463291108432,8.083636175120057,-0.5024498832699251,-1.0450263123437171,-3.779170282193998
28,G6,1394,AsLS+SNV,Combined,-53.24411762286671,-4.029006314702563,-20.778982153011572,1.3067112193023978,31.520490223869597,-4.114996324158266,8.620597964488049,-1.7356821235166315,0.7232884062345616,-1.3147418979979382
30,G6,1404,AsLS+SNV,Combined,36.059835073532895,-20.64857846565712,0.345203843283252,-2.247852095693432,-3.008830773376935,5.509311411257067,-0.9872848182522437,-1.2348078709575314,-5.333978875849721,0.8997896500077947
31,G6,1404,AsLS+SNV,Combined,35.67621166160949,20.82349870416486,1.9576126989131817,7.455909141870583,1.1107286607497813,-1.5536860695344357,-1.8692446259883582,-4.399213584981321,-17.160890324437453,1.8340855055104308
32,G6,1404,AsLS+SNV,Combined,32.66794750185868,-34.06856032373393,-2.099942045879702,-5.706197327949105,-3.661265086597,0.5486804835284672,-0.7035898921819637,5.176413985157907,1.7785694101765794,0.9463938830819696
33,G6,1404,AsLS+SNV,Combined,33.502337541802326,-30.377972386191093,-2.267417898947378,-6.582146306435758,-4.525762759243162,0.37999051723494826,-1.5878535792421504,-13.595799499447544,-1.8902477848619756,-1.0860146122711152
34,G7,1394,AsLS+SNV,Combined,-54.976306811851494,1.6711866892365623,12.422202221163193,-4.593255685922318,-0.3825876106240349,5.887584357572455,-20.07720383368733,1.392003668169865,0.31144529425433615,-3.8565748652110825
36,G7,1394,AsLS+SNV,Combined,-59.62476855152836,0.2092975107319859,17.717004701606868,-1.2170923578093322,-9.912734067291062,-1.9344521080170054,-1.7970282600633265,1.3654287654253554,-0.13390021221546952,-4.225413794100622
37,G8,1394,AsLS+SNV,Combined,-57.43505151579162,0.3767930038653776,17.095371566200143,1.147170493168069,-17.750880254479746,-4.822842422914341,10.541384122770387,1.3892665197514866,-1.3751642710496779,-4.909734441948391
38,G8,1404,AsLS+SNV,Combined,25.57441391969297,-30.025298793828853,-16.558224400202654,-26.156220941880573,-9.174843378392737,-13.558183025781485,-4.5242870515706946,14.380100840937487,-10.524299625210478,2.9154908208247154
39,G9,1394,AsLS+SNV,Combined,-55.315766578816884,-0.2863056255925955,25.10088780125929,-11.031332956671218,-3.2316945917486812,-8.021657593695375,23.507922402491086,0.32367638321190767,-3.400918310384432,2.6977705622735146
40,G9,1394,AsLS+SNV,Combined,-56.35001785259375,-0.6477026301574899,22.961379334570836,-8.568109014270929,-3.8910229182139546,-8.556296936227843,23.515047207887026,0.34802052764961516,-3.441773024101903,2.765203658109801
41,G10,1404,AsLS+SNV,Combined,37.48293357825401,13.358945939424371,8.045221968153522,12.844198970906861,6.109704027386801,2.2777881379179736,2.368961917658657,6.752370035359698,6.829175027070701,-0.7665013040765017
42,G10,1404,AsLS+SNV,Combined,37.898076770857244,6.162547591558138,7.26095194855946,10.175671252660361,4.073348675749146,6.394618104844593,0.6274834484914267,10.21198758742923,-1.1086404472540492,0.9754757127403313
43,G11,1404,AsLS+SNV,Combined,37.31857069183268,-21.820921382383073,7.085459564352197,7.774374799505213,3.8221315952177632,4.378017644202787,2.196541772480435,-3.2156518196482886,10.812145321906529,-1.6211415390408004
44,G11,1404,AsLS+SNV,Combined,38.330401478350325,-18.517920800534515,6.994240132412122,8.27262072117448,3.8282248185371275,6.606301770389804,1.8941271369259018,2.517326804688744,5.678533195285634,-0.6664693315377441
